Node_A,Node_B,Node_C,M_abc,Abs_M_abc
DMN,VI,VAs,0.0963454337776956,0.0963454337776956
VI,VI,VII,-0.0962842373293199,0.0962842373293199
VI,VI,CBL,0.0930682359340134,0.0930682359340134
VII,VAs,SC,-0.0908424849216784,0.0908424849216784
VAs,SAL,SC,0.0903614445062688,0.0903614445062688
MF,VAs,VAs,0.0898676798643461,0.0898676798643461
FP,VAs,CBL,-0.0893000597773649,0.0893000597773649
FP,VAs,VAs,0.0888578160102587,0.0888578160102587
SAL,SC,SC,-0.0872988379231378,0.0872988379231378
SAL,CBL,CBL,0.0852818921057164,0.0852818921057164
Mot,VII,VAs,0.0815286482752856,0.0815286482752856
MF,MF,SAL,-0.0781819049822886,0.0781819049822886
Mot,SAL,SC,-0.0771656789978537,0.0771656789978537
FP,VI,VI,0.0768836467213356,0.0768836467213356
FP,FP,FP,0.0733876875573611,0.0733876875573611
FP,VI,VAs,-0.0731104748185803,0.0731104748185803
VI,VAs,VAs,-0.0725425568290184,0.0725425568290184
DMN,SAL,SC,-0.0704483415038966,0.0704483415038966
VII,CBL,CBL,-0.0682002925335572,0.0682002925335572
Mot,Mot,VAs,-0.0673967678093655,0.0673967678093655
Mot,VAs,SAL,0.0655498394073176,0.0655498394073176
DMN,VI,VI,-0.064679080468253,0.064679080468253
MF,FP,SC,-0.0625527054973822,0.0625527054973822
MF,VI,VII,-0.0566795139938198,0.0566795139938198
FP,VI,CBL,-0.056088343602073,0.056088343602073
Mot,VAs,SC,-0.0543805996454565,0.0543805996454565
SAL,SAL,SC,-0.0539934906034106,0.0539934906034106
VII,VAs,SAL,0.0539441016799619,0.0539441016799619
VAs,VAs,SAL,-0.0524529730984507,0.0524529730984507
VAs,SAL,CBL,-0.0508116837519962,0.0508116837519962
VI,VAs,SAL,0.0508042123252642,0.0508042123252642
VAs,VAs,SC,0.050672237915041,0.050672237915041
VI,VII,SC,-0.0498765045425712,0.0498765045425712
VI,SC,CBL,-0.0470555662980205,0.0470555662980205
VI,VI,SC,-0.0462492942252105,0.0462492942252105
VI,VII,CBL,0.0459964956466116,0.0459964956466116
VI,SAL,SC,0.0458743016333032,0.0458743016333032
VI,VAs,CBL,0.0439904794960413,0.0439904794960413
VI,SAL,CBL,-0.0437411216240403,0.0437411216240403
MF,VAs,SAL,0.0366289579732167,0.0366289579732167
DMN,VAs,SAL,0.0364968976237323,0.0364968976237323
MF,SAL,SAL,0.0357563631325596,0.0357563631325596
VII,VII,VAs,-0.0331094223702667,0.0331094223702667
VI,VII,VAs,-0.0315089955096942,0.0315089955096942
FP,SC,SC,0.0311204525318518,0.0311204525318518
VAs,VAs,VAs,0.0288654781430269,0.0288654781430269
MF,Mot,SAL,0.0287666499540582,0.0287666499540582
VII,SC,CBL,-0.0280240214711764,0.0280240214711764
MF,FP,VAs,0.0274987720189279,0.0274987720189279
SAL,SC,CBL,0.0270744704499653,0.0270744704499653
DMN,SAL,SAL,-0.0210698326627246,0.0210698326627246
MF,VI,VI,0.0156353133276203,0.0156353133276203
Mot,VII,SC,-0.0155087825092345,0.0155087825092345
VAs,SAL,SAL,0.0148318507655075,0.0148318507655075
FP,SC,CBL,-0.0136486261663042,0.0136486261663042
DMN,Mot,VI,0.0118990188436501,0.0118990188436501
VII,SAL,SC,-0.0106696106781437,0.0106696106781437
MF,SAL,CBL,0.00966396026238286,0.00966396026238286
Mot,VAs,VAs,0.00820824344607095,0.00820824344607095
VII,VII,VII,0.00800214845252362,0.00800214845252362
VI,VI,VAs,-0.00630194522951171,0.00630194522951171
DMN,Mot,SAL,0.00548945937175363,0.00548945937175363
MF,VI,SAL,0.00447191979350225,0.00447191979350225
