Node_A,Node_B,Node_C,M_abc,Abs_M_abc
MF,DMN,SAL,0.518693317319069,0.518693317319069
VII,VII,VAs,0.517884816626541,0.517884816626541
MF,VI,SAL,-0.513863017032221,0.513863017032221
DMN,VI,SAL,-0.513532974158388,0.513532974158388
DMN,Mot,VAs,-0.512679880622629,0.512679880622629
DMN,DMN,VII,-0.501129912884955,0.501129912884955
FP,VI,CBL,0.498744281531818,0.498744281531818
MF,FP,VI,-0.494278401174349,0.494278401174349
DMN,Mot,Mot,-0.493287520265651,0.493287520265651
MF,MF,SAL,0.491216206073344,0.491216206073344
FP,DMN,DMN,0.481076105615684,0.481076105615684
Mot,VAs,VAs,0.476526434821702,0.476526434821702
CBL,CBL,CBL,-0.471943554256526,0.471943554256526
DMN,DMN,Mot,0.462369760091942,0.462369760091942
FP,FP,SC,0.461512583989683,0.461512583989683
SAL,SAL,SAL,0.456769258418734,0.456769258418734
MF,Mot,VAs,-0.456229971673625,0.456229971673625
VII,CBL,CBL,-0.449856867513244,0.449856867513244
VI,VII,VII,0.445481121510374,0.445481121510374
FP,DMN,CBL,-0.444943788754554,0.444943788754554
FP,DMN,VI,-0.438523318122034,0.438523318122034
VII,VAs,SAL,-0.426430202064717,0.426430202064717
Mot,VII,SC,-0.419416947811986,0.419416947811986
VII,SC,SC,-0.409696668322645,0.409696668322645
SAL,SAL,CBL,-0.407704190251466,0.407704190251466
VI,VAs,SAL,0.407694024504243,0.407694024504243
DMN,VII,SC,0.406574263328047,0.406574263328047
FP,VI,VAs,0.402723584902778,0.402723584902778
FP,Mot,VII,-0.401045630812203,0.401045630812203
VII,VAs,VAs,-0.398124508386862,0.398124508386862
DMN,VII,VAs,0.397968522113474,0.397968522113474
DMN,Mot,VI,-0.395892290158609,0.395892290158609
MF,Mot,VI,-0.3814094128691,0.3814094128691
Mot,VII,VAs,-0.374125046001792,0.374125046001792
SAL,CBL,CBL,-0.37116266426435,0.37116266426435
VII,SAL,SC,-0.370827418515796,0.370827418515796
MF,Mot,VII,0.369905189148637,0.369905189148637
MF,DMN,Mot,0.342443135773417,0.342443135773417
VAs,SAL,SC,0.338918445426692,0.338918445426692
DMN,DMN,DMN,-0.33342844066565,0.33342844066565
VI,VII,VAs,-0.3276991841719,0.3276991841719
Mot,VII,CBL,-0.320188812868854,0.320188812868854
DMN,VI,VII,0.319614536735845,0.319614536735845
MF,VII,SAL,0.313759709644394,0.313759709644394
VI,CBL,CBL,0.309156112541881,0.309156112541881
DMN,DMN,VAs,0.304117806141991,0.304117806141991
VI,SAL,SC,0.302651329665222,0.302651329665222
DMN,SAL,SC,-0.298096063565427,0.298096063565427
VI,VI,VII,-0.290451848516038,0.290451848516038
MF,FP,CBL,-0.287493697858802,0.287493697858802
Mot,VAs,SC,0.287291128320586,0.287291128320586
DMN,VAs,VAs,-0.283547551231629,0.283547551231629
VII,SAL,CBL,-0.28037866880208,0.28037866880208
DMN,SAL,CBL,-0.280216286368974,0.280216286368974
Mot,VI,SC,0.277245481076354,0.277245481076354
MF,VII,VAs,0.271696474981967,0.271696474981967
FP,VII,SC,0.266267435617755,0.266267435617755
VAs,VAs,VAs,0.266112597383669,0.266112597383669
MF,MF,Mot,0.263703664172835,0.263703664172835
MF,FP,VII,0.258894757453869,0.258894757453869
MF,MF,VII,-0.251351662661631,0.251351662661631
Mot,VI,VAs,0.248543597586641,0.248543597586641
MF,DMN,VII,-0.246395861815635,0.246395861815635
FP,VII,VAs,-0.245390603381657,0.245390603381657
VII,VAs,SC,-0.24363453266691,0.24363453266691
DMN,Mot,SC,-0.236884365049895,0.236884365049895
MF,FP,SC,-0.236828463857831,0.236828463857831
VI,VII,SAL,-0.231519294585166,0.231519294585166
SAL,SAL,SC,0.231482394558776,0.231482394558776
VAs,CBL,CBL,0.231442720674971,0.231442720674971
FP,VAs,SC,0.230990553490058,0.230990553490058
MF,SAL,CBL,-0.230645171651563,0.230645171651563
VI,VI,CBL,-0.229105076660666,0.229105076660666
MF,DMN,VAs,0.217418909334785,0.217418909334785
FP,SC,CBL,0.215303988371067,0.215303988371067
FP,CBL,CBL,-0.215272122690143,0.215272122690143
FP,Mot,SAL,0.214653066157593,0.214653066157593
MF,SAL,SC,-0.210691653314906,0.210691653314906
MF,DMN,DMN,-0.208237248490325,0.208237248490325
MF,VI,VII,0.207403879074669,0.207403879074669
Mot,VI,VII,-0.203128267428319,0.203128267428319
MF,VAs,VAs,-0.200802741291342,0.200802741291342
DMN,DMN,VI,0.199647727651361,0.199647727651361
VI,VII,SC,-0.197625761927738,0.197625761927738
DMN,DMN,SC,0.191658061812426,0.191658061812426
FP,SAL,SC,0.186216411255559,0.186216411255559
FP,VI,VI,0.186016972800649,0.186016972800649
VII,SC,CBL,0.18543409828769,0.18543409828769
DMN,Mot,CBL,-0.181152650166824,0.181152650166824
FP,VI,SC,0.177453184400523,0.177453184400523
FP,Mot,Mot,-0.176795987333238,0.176795987333238
MF,Mot,Mot,-0.175012208834662,0.175012208834662
FP,Mot,SC,0.172076098492138,0.172076098492138
MF,VII,CBL,0.167730003899841,0.167730003899841
MF,MF,VAs,0.164078312924844,0.164078312924844
FP,SAL,CBL,0.161938538579698,0.161938538579698
DMN,VI,VAs,-0.159594866330032,0.159594866330032
MF,MF,DMN,-0.158875578898097,0.158875578898097
SAL,SC,SC,0.157248347306362,0.157248347306362
DMN,SC,SC,-0.149703234726796,0.149703234726796
VI,VI,SAL,0.149454030078201,0.149454030078201
Mot,SAL,SC,0.149341428225251,0.149341428225251
SC,SC,SC,0.148524678656643,0.148524678656643
DMN,VAs,SC,-0.138027524040702,0.138027524040702
VI,VAs,VAs,0.134603650726359,0.134603650726359
Mot,SC,SC,0.12973951171131,0.12973951171131
MF,DMN,VI,0.125013361772759,0.125013361772759
DMN,CBL,CBL,-0.124031516416319,0.124031516416319
MF,Mot,SC,-0.12003382584135,0.12003382584135
MF,VAs,CBL,-0.117779899051968,0.117779899051968
FP,FP,CBL,0.11742307137226,0.11742307137226
MF,VII,SC,0.114191922396449,0.114191922396449
FP,DMN,SC,-0.111965708792692,0.111965708792692
Mot,SC,CBL,-0.110131910840687,0.110131910840687
SC,SC,CBL,-0.109385351074606,0.109385351074606
MF,DMN,CBL,0.103474945621932,0.103474945621932
DMN,VAs,CBL,-0.100251894006577,0.100251894006577
MF,MF,MF,-0.0999766927531048,0.0999766927531048
MF,Mot,CBL,-0.0992971431805266,0.0992971431805266
MF,VII,VII,-0.0980987427916447,0.0980987427916447
VAs,VAs,SC,0.0938603977294915,0.0938603977294915
DMN,VI,SC,-0.0910883989800848,0.0910883989800848
VI,VAs,CBL,-0.0871459743305226,0.0871459743305226
VAs,SC,SC,0.0854589668226801,0.0854589668226801
MF,VI,VAs,-0.0833480549363559,0.0833480549363559
MF,MF,VI,0.080446447347296,0.080446447347296
FP,VI,VII,-0.0778196888078034,0.0778196888078034
MF,VAs,SC,-0.0756188372244507,0.0756188372244507
MF,VI,CBL,-0.0752383790061543,0.0752383790061543
MF,DMN,SC,0.07432255329644,0.07432255329644
DMN,VII,CBL,-0.0718373883119669,0.0718373883119669
FP,SC,SC,-0.0690151870838358,0.0690151870838358
VI,SC,SC,0.066048140319067,0.066048140319067
MF,MF,CBL,0.0655494194722871,0.0655494194722871
DMN,VI,VI,-0.0615124549754434,0.0615124549754434
DMN,DMN,CBL,0.0586619491383479,0.0586619491383479
VI,VII,CBL,0.0504461969800739,0.0504461969800739
MF,MF,SC,0.0484964403684378,0.0484964403684378
VI,VI,VAs,0.0468062152902681,0.0468062152902681
DMN,SC,CBL,0.0460451507023277,0.0460451507023277
Mot,Mot,SC,-0.0435501019446308,0.0435501019446308
DMN,VI,CBL,-0.0402241017310103,0.0402241017310103
MF,VI,SC,-0.0381108618860116,0.0381108618860116
VAs,VAs,CBL,0.0354267211678269,0.0354267211678269
VI,VAs,SC,0.0313507571521042,0.0313507571521042
VAs,SC,CBL,0.0270238044425616,0.0270238044425616
VI,VI,SC,-0.026383647845547,0.026383647845547
SC,CBL,CBL,0.0259040379407833,0.0259040379407833
VII,VAs,CBL,-0.0248921637826786,0.0248921637826786
SAL,SC,CBL,-0.0247269572707495,0.0247269572707495
VI,SC,CBL,0.0235484099053972,0.0235484099053972
FP,DMN,VII,0.0224116705623303,0.0224116705623303
MF,SC,SC,-0.0220632434558253,0.0220632434558253
MF,SC,CBL,-0.0214373202980183,0.0214373202980183
FP,Mot,CBL,0.0196796397571311,0.0196796397571311
MF,VI,VI,0.0158427761918543,0.0158427761918543
MF,CBL,CBL,0.0150440483849331,0.0150440483849331
Mot,VI,VI,-0.0148948798839849,0.0148948798839849
VI,VI,VI,0.00486774353272618,0.00486774353272618
