Node_A,Node_B,Node_C,M_abc,Abs_M_abc
MF,VI,SC,-0.0921577657258903,0.0921577657258903
VI,VII,CBL,-0.091318439445306,0.091318439445306
DMN,Mot,VAs,-0.0897396380216729,0.0897396380216729
DMN,Mot,CBL,0.0887296535140898,0.0887296535140898
VAs,SC,CBL,0.0886546140434155,0.0886546140434155
DMN,VII,VII,-0.0884992389673518,0.0884992389673518
MF,VII,VII,0.0876768283606163,0.0876768283606163
FP,VII,VII,0.0857584137979441,0.0857584137979441
VII,SC,SC,0.0856314103070829,0.0856314103070829
FP,SAL,SC,0.0850354158128983,0.0850354158128983
Mot,VI,SC,0.0848731700705077,0.0848731700705077
Mot,VII,CBL,0.0830103552279903,0.0830103552279903
MF,FP,CBL,0.0810670268171202,0.0810670268171202
FP,CBL,CBL,-0.0796692265477885,0.0796692265477885
MF,VII,SC,-0.0780010325657832,0.0780010325657832
MF,VAs,SAL,-0.0773382104748762,0.0773382104748762
DMN,VAs,SAL,-0.0757663311680341,0.0757663311680341
MF,MF,CBL,-0.0752574078484531,0.0752574078484531
Mot,VI,CBL,0.0724204062092443,0.0724204062092443
MF,FP,Mot,0.071404856361489,0.071404856361489
MF,VAs,CBL,0.0697067403642206,0.0697067403642206
FP,VAs,SAL,-0.0696985886948979,0.0696985886948979
VI,SC,SC,-0.069538114820157,0.069538114820157
VAs,VAs,VAs,0.0691147236764104,0.0691147236764104
FP,FP,Mot,0.0682898874434682,0.0682898874434682
DMN,VII,SAL,0.0669935708918927,0.0669935708918927
Mot,VAs,VAs,0.0665077810187321,0.0665077810187321
DMN,VII,VAs,0.066000501442298,0.066000501442298
MF,SAL,SC,0.065626960257531,0.065626960257531
MF,VI,VAs,-0.0640817009920055,0.0640817009920055
MF,FP,DMN,0.0630649403546115,0.0630649403546115
VAs,VAs,SC,-0.0622682544742079,0.0622682544742079
MF,VI,CBL,-0.0607915920572809,0.0607915920572809
DMN,SAL,SAL,-0.0599243691992163,0.0599243691992163
MF,Mot,Mot,-0.0585988077966246,0.0585988077966246
Mot,Mot,CBL,-0.0579669311070351,0.0579669311070351
SC,SC,CBL,-0.0572279032810513,0.0572279032810513
MF,SAL,SAL,-0.0555970881306653,0.0555970881306653
Mot,Mot,VI,0.0537968105338149,0.0537968105338149
SAL,SAL,SC,-0.0526358780444218,0.0526358780444218
MF,FP,SC,0.0525958134416514,0.0525958134416514
DMN,VI,CBL,0.0524529380343393,0.0524529380343393
DMN,VI,SAL,-0.0521462858716406,0.0521462858716406
VII,VAs,SC,0.0511882885984063,0.0511882885984063
VI,SC,CBL,0.0509348152095608,0.0509348152095608
VII,SAL,SC,0.0505130830300381,0.0505130830300381
Mot,VI,SAL,0.0501841131154523,0.0501841131154523
MF,Mot,VI,-0.0497027445542517,0.0497027445542517
FP,SAL,CBL,0.0495507622015496,0.0495507622015496
Mot,VII,VAs,-0.0486877459910705,0.0486877459910705
MF,VII,SAL,0.0464136430275437,0.0464136430275437
VII,SAL,CBL,0.0457326376641385,0.0457326376641385
VI,SAL,SAL,0.0452621190580511,0.0452621190580511
MF,Mot,SAL,-0.0450665703771619,0.0450665703771619
VI,VI,SAL,-0.0447333098412301,0.0447333098412301
Mot,SAL,CBL,-0.0443835064327022,0.0443835064327022
Mot,CBL,CBL,0.0436004890633538,0.0436004890633538
VII,SC,CBL,0.043498331955329,0.043498331955329
DMN,DMN,SAL,-0.0423573506193245,0.0423573506193245
Mot,SAL,SC,-0.0416805542555194,0.0416805542555194
MF,Mot,SC,0.0413323098542928,0.0413323098542928
Mot,SC,CBL,0.0408971500000789,0.0408971500000789
DMN,VII,CBL,0.0406148480449356,0.0406148480449356
Mot,VI,VAs,0.039924105015203,0.039924105015203
FP,FP,FP,-0.0396323786495351,0.0396323786495351
CBL,CBL,CBL,-0.0386799695763704,0.0386799695763704
SAL,SAL,CBL,-0.0367034128257578,0.0367034128257578
Mot,VAs,CBL,0.0355365384071661,0.0355365384071661
MF,SAL,CBL,0.033332833502303,0.033332833502303
Mot,VAs,SC,-0.0330890760085156,0.0330890760085156
MF,CBL,CBL,-0.0329749319303171,0.0329749319303171
VAs,SAL,SC,-0.0309668821587873,0.0309668821587873
FP,VI,SAL,0.0277980094515352,0.0277980094515352
DMN,Mot,VII,-0.0270312757858157,0.0270312757858157
FP,Mot,CBL,-0.0270277309547887,0.0270277309547887
FP,VI,SC,-0.0266838723162288,0.0266838723162288
VI,VII,SAL,-0.0266667161803972,0.0266667161803972
VI,SAL,SC,-0.0265178405685218,0.0265178405685218
FP,DMN,VI,0.0260014885918877,0.0260014885918877
VAs,VAs,SAL,0.0257278459341264,0.0257278459341264
DMN,SAL,SC,-0.0254467390321016,0.0254467390321016
VAs,CBL,CBL,-0.0249904250383308,0.0249904250383308
DMN,Mot,SAL,-0.024847595310866,0.024847595310866
MF,FP,VII,0.0227268354993739,0.0227268354993739
VII,VII,SC,-0.0217451848738892,0.0217451848738892
MF,VII,CBL,0.0214336260013381,0.0214336260013381
VI,VAs,SAL,-0.0211890962677752,0.0211890962677752
VI,VI,VII,-0.0210808697278653,0.0210808697278653
MF,VI,VII,0.0204951106333019,0.0204951106333019
MF,FP,SAL,0.0197878998136483,0.0197878998136483
MF,VI,SAL,0.0178181023407657,0.0178181023407657
SAL,SC,SC,-0.0169811145342948,0.0169811145342948
FP,SC,CBL,-0.0147579112695466,0.0147579112695466
SC,CBL,CBL,0.0144155973040506,0.0144155973040506
FP,VII,VAs,0.012332542242044,0.012332542242044
MF,Mot,VII,0.00998968252222671,0.00998968252222671
VI,VAs,VAs,-0.00881369932088748,0.00881369932088748
VI,SAL,CBL,-0.00816470710863425,0.00816470710863425
VAs,SAL,CBL,-0.00788848234690823,0.00788848234690823
Mot,VII,SC,0.00754099432229593,0.00754099432229593
VI,CBL,CBL,0.00637723455066924,0.00637723455066924
MF,Mot,CBL,-0.00525630964870734,0.00525630964870734
VI,VAs,CBL,0.00480090822575187,0.00480090822575187
SAL,SC,CBL,-0.00346646913207456,0.00346646913207456
DMN,SAL,CBL,0.00334098607785081,0.00334098607785081
FP,DMN,CBL,-0.00320897538193766,0.00320897538193766
SAL,CBL,CBL,0.00277246255296044,0.00277246255296044
Mot,VI,VII,0.0023091533338912,0.0023091533338912
DMN,CBL,CBL,-0.00166175187198802,0.00166175187198802
